timeLog,thermoLog
39650,[16.8052566]
39700,[16.97141347]
39750,[15.97447226]
39800,[15.8083154]
39850,[14.81137419]
39900,[17.13757033]
39950,[14.81137419]
40000,[15.14368793]
40050,[15.47600166]
40100,[13.64827612]
40150,[12.81749179]
40200,[15.47600166]
40250,[14.64521733]
40300,[15.47600166]
40350,[14.64521733]
40400,[10.82360938]
40450,[16.14062913]
40500,[16.63909973]
40550,[16.8052566]
40600,[19.96223708]
40650,[15.47600166]
40700,[14.14674672]
40750,[16.306786]
40800,[13.81443299]
40850,[20.12454212]
40900,[15.97447226]
40950,[15.64215853]
41000,[15.14368793]
41050,[13.81443299]
41100,[13.14980552]
41150,[14.97753106]
41200,[15.30984479]
41250,[14.97753106]
41300,[12.15286432]
41350,[15.8083154]
41400,[16.306786]
41450,[16.47294286]
41500,[18.3006684]
41550,[12.65133492]
41600,[16.14062913]
41650,[16.8052566]
41700,[16.306786]
41750,[18.46682527]
41800,[17.3037272]
41850,[14.81137419]
41900,[14.64521733]
41950,[16.8052566]
42000,[14.47906046]
42050,[15.47600166]
42100,[14.97753106]
42150,[14.97753106]
42200,[13.81443299]
42250,[11.32207998]
42300,[15.47600166]
42350,[16.14062913]
42400,[16.47294286]
42450,[19.13145274]
42500,[12.15286432]
42550,[15.47600166]
42600,[16.14062913]
42650,[12.81749179]
42700,[18.96529587]
42750,[14.97753106]
42800,[15.14368793]
42850,[14.81137419]
42900,[13.48211926]
42950,[17.3037272]
43000,[15.30984479]
43050,[14.47906046]
43100,[16.306786]
43150,[12.65133492]
43200,[18.13451154]
43250,[15.47600166]
43300,[15.47600166]
43350,[16.14062913]
43400,[12.48517805]
43450,[15.97447226]
43500,[16.14062913]
43550,[16.47294286]
43600,[16.47294286]
43650,[13.81443299]
43700,[16.14062913]
43750,[16.306786]
43800,[17.13757033]
43850,[18.3006684]
43900,[14.97753106]
43950,[15.97447226]
44000,[15.47600166]
44050,[14.64521733]
44100,[18.96529587]
44150,[15.64215853]
44200,[14.47906046]
44250,[15.47600166]
44300,[12.98364865]
44350,[16.306786]
44400,[14.47906046]
44450,[14.31290359]
44500,[15.14368793]
44550,[12.15286432]
44600,[17.8021978]
44650,[15.14368793]
44700,[14.97753106]
44750,[16.47294286]
44800,[12.31902119]
44850,[15.64215853]
44900,[16.14062913]
44950,[16.14062913]
45000,[15.64215853]
45050,[14.31290359]
45100,[15.8083154]
45150,[16.306786]
45200,[16.306786]
45250,[19.46376647]
45300,[16.14062913]
45350,[15.64215853]
45400,[15.14368793]
45450,[14.31290359]
45500,[15.64215853]
45550,[16.306786]
45600,[14.47906046]
45650,[15.47600166]
45700,[11.65439372]
45750,[17.13757033]
45800,[15.14368793]
45850,[16.14062913]
45900,[15.97447226]
45950,[11.65439372]
46000,[17.13757033]
46050,[15.47600166]
46100,[15.64215853]
46150,[15.47600166]
46200,[16.8052566]
46250,[14.97753106]
46300,[15.47600166]
46350,[16.47294286]
46400,[18.13451154]
46450,[15.8083154]
46500,[15.47600166]
46550,[15.64215853]
46600,[15.8083154]
46650,[18.79913901]
46700,[15.64215853]
46750,[15.14368793]
46800,[14.64521733]
46850,[14.47906046]
46900,[14.31290359]
46950,[15.64215853]
47000,[15.97447226]
47050,[14.97753106]
47100,[13.48211926]
47150,[14.31290359]
47200,[15.47600166]
47250,[15.64215853]
47300,[17.13757033]
47350,[18.79913901]
47400,[16.306786]
47450,[15.14368793]
47500,[15.47600166]
47550,[14.14674672]
47600,[19.79608021]
47650,[15.30984479]
47700,[15.47600166]
47750,[14.97753106]
47800,[13.64827612]
47850,[14.64521733]
47900,[14.97753106]
47950,[15.8083154]
48000,[14.47906046]
48050,[12.65133492]
48100,[16.306786]
48150,[15.8083154]
48200,[14.97753106]
48250,[18.96529587]
48300,[13.81443299]
48350,[15.47600166]
48400,[15.64215853]
48450,[15.64215853]
48500,[18.13451154]
48550,[16.97141347]
48600,[14.81137419]
48650,[15.64215853]
48700,[16.14062913]
48750,[12.81749179]
48800,[15.47600166]
48850,[16.14062913]
48900,[14.47906046]
48950,[14.64521733]
49000,[10.98976625]
49050,[16.14062913]
49100,[16.63909973]
49150,[16.14062913]
49200,[15.47600166]
49250,[14.31290359]
49300,[15.47600166]
49350,[15.47600166]
49400,[15.8083154]
49450,[18.3006684]
49500,[15.30984479]
49550,[15.47600166]
49600,[16.14062913]
49650,[14.81137419]
49700,[18.3006684]
49750,[15.47600166]
49800,[14.47906046]
49850,[15.64215853]
49900,[13.81443299]
49950,[16.97141347]
50000,[15.47600166]
50050,[15.97447226]
50100,[15.30984479]
50150,[13.81443299]
50200,[14.64521733]
50250,[15.64215853]
50300,[16.8052566]
50350,[15.64215853]
50400,[14.97753106]
50450,[15.8083154]
50500,[16.14062913]
50550,[15.64215853]
50600,[18.3006684]
50650,[14.14674672]
50700,[15.8083154]
50750,[15.30984479]
50800,[14.14674672]
50850,[17.46988407]
50900,[15.47600166]
50950,[18.13451154]
51000,[16.306786]
51050,[16.306786]
51100,[18.79913901]
51150,[16.306786]
51200,[15.47600166]
51250,[15.64215853]
51300,[11.82055058]
51350,[19.13145274]
51400,[15.14368793]
51450,[15.8083154]
51500,[15.47600166]
51550,[15.47600166]
51600,[14.81137419]
51650,[15.30984479]
51700,[14.81137419]
51750,[12.81749179]
51800,[10.65745251]
51850,[14.97753106]
51900,[15.47600166]
51950,[14.31290359]
52000,[15.47600166]
52050,[13.31596239]
52100,[15.30984479]
52150,[14.97753106]
52200,[15.64215853]
52250,[16.47294286]
52300,[15.97447226]
52350,[16.14062913]
52400,[14.97753106]
52450,[17.3037272]
52500,[16.8052566]
52550,[15.14368793]
52600,[15.64215853]
52650,[16.306786]
52700,[17.63604094]
52750,[19.13145274]
52800,[17.13757033]
52850,[14.47906046]
52900,[15.14368793]
52950,[15.14368793]
53000,[17.46988407]
53050,[14.64521733]
