timeLog,thermoLog
27650,[12.81749179]
27700,[13.31596239]
27750,[19.96223708]
27800,[13.48211926]
27850,[14.14674672]
27900,[15.14368793]
27950,[9.49435444]
28000,[14.14674672]
28050,[13.64827612]
28100,[13.81443299]
28150,[14.31290359]
28200,[8.99588384]
28250,[14.14674672]
28300,[13.64827612]
28350,[14.14674672]
28400,[18.13451154]
28450,[13.48211926]
28500,[14.31290359]
28550,[14.47906046]
28600,[13.98058986]
28650,[14.64521733]
28700,[14.14674672]
28750,[14.14674672]
28800,[13.98058986]
28850,[13.64827612]
28900,[10.32513878]
28950,[15.47600166]
29000,[14.31290359]
29050,[14.47906046]
29100,[16.306786]
29150,[10.15898191]
29200,[13.64827612]
29250,[14.47906046]
29300,[14.47906046]
29350,[17.63604094]
29400,[7.50047204]
29450,[13.81443299]
29500,[14.14674672]
29550,[14.14674672]
29600,[14.81137419]
29650,[12.98364865]
29700,[14.14674672]
29750,[14.64521733]
29800,[14.81137419]
29850,[13.81443299]
29900,[13.98058986]
29950,[13.81443299]
30000,[15.8083154]
30050,[13.31596239]
30100,[10.65745251]
30150,[13.64827612]
30200,[13.48211926]
30250,[14.64521733]
30300,[19.13145274]
30350,[13.48211926]
30400,[14.31290359]
30450,[13.81443299]
30500,[12.15286432]
30550,[19.46376647]
30600,[12.81749179]
30650,[13.64827612]
30700,[13.14980552]
30750,[10.15898191]
30800,[20.28571429]
30850,[14.14674672]
30900,[13.64827612]
30950,[11.48823685]
31000,[12.98364865]
31050,[13.64827612]
31100,[13.48211926]
31150,[13.14980552]
31200,[13.14980552]
31250,[12.15286432]
31300,[14.31290359]
31350,[14.14674672]
31400,[13.81443299]
31450,[12.15286432]
31500,[18.3006684]
31550,[15.14368793]
31600,[13.81443299]
31650,[12.81749179]
31700,[8.99588384]
31750,[16.8052566]
31800,[13.98058986]
31850,[14.47906046]
31900,[14.47906046]
31950,[8.16509951]
32000,[14.14674672]
32050,[13.81443299]
32100,[15.14368793]
32150,[14.64521733]
32200,[8.16509951]
32250,[14.81137419]
32300,[14.81137419]
32350,[14.47906046]
32400,[18.13451154]
32450,[10.15898191]
32500,[14.14674672]
32550,[14.47906046]
32600,[15.30984479]
32650,[12.98364865]
32700,[14.64521733]
32750,[13.81443299]
32800,[14.31290359]
32850,[16.8052566]
32900,[13.31596239]
32950,[14.14674672]
33000,[14.81137419]
33050,[14.81137419]
33100,[17.13757033]
33150,[7.50047204]
33200,[13.98058986]
33250,[14.47906046]
33300,[16.47294286]
33350,[16.8052566]
33400,[14.14674672]
33450,[13.81443299]
33500,[14.14674672]
33550,[14.81137419]
33600,[18.79913901]
33650,[13.14980552]
33700,[14.14674672]
33750,[14.47906046]
33800,[16.14062913]
33850,[18.13451154]
33900,[15.14368793]
33950,[14.14674672]
34000,[14.81137419]
34050,[17.46988407]
34100,[10.65745251]
34150,[13.81443299]
34200,[14.47906046]
34250,[12.81749179]
34300,[17.13757033]
34350,[13.48211926]
34400,[14.14674672]
34450,[13.48211926]
34500,[11.82055058]
34550,[19.29760961]
34600,[13.48211926]
34650,[14.47906046]
34700,[14.47906046]
34750,[7.99894264]
34800,[17.13757033]
34850,[14.47906046]
34900,[12.15286432]
34950,[12.81749179]
35000,[14.64521733]
35050,[13.64827612]
35100,[13.98058986]
35150,[14.14674672]
35200,[12.81749179]
35250,[9.99282504]
35300,[13.48211926]
35350,[14.97753106]
35400,[13.64827612]
35450,[15.14368793]
35500,[12.15286432]
35550,[13.48211926]
35600,[13.48211926]
35650,[14.14674672]
35700,[11.48823685]
35750,[13.81443299]
35800,[14.47906046]
35850,[14.64521733]
35900,[16.14062913]
35950,[10.15898191]
36000,[13.64827612]
36050,[14.14674672]
36100,[15.47600166]
36150,[17.3037272]
36200,[8.82972697]
36250,[14.31290359]
36300,[15.14368793]
36350,[14.81137419]
36400,[17.63604094]
36450,[13.81443299]
36500,[14.64521733]
36550,[14.14674672]
36600,[14.14674672]
36650,[19.96223708]
36700,[14.14674672]
36750,[14.97753106]
36800,[12.48517805]
36850,[15.47600166]
36900,[20.93040293]
36950,[13.81443299]
37000,[13.48211926]
37050,[13.64827612]
37100,[11.15592311]
37150,[13.81443299]
37200,[13.48211926]
37250,[13.14980552]
37300,[12.81749179]
37350,[14.47906046]
37400,[13.48211926]
37450,[13.64827612]
37500,[13.64827612]
37550,[10.15898191]
37600,[14.47906046]
37650,[13.64827612]
37700,[14.81137419]
37750,[13.98058986]
37800,[9.99282504]
37850,[18.13451154]
37900,[13.48211926]
37950,[13.31596239]
38000,[13.14980552]
38050,[11.48823685]
38100,[14.81137419]
38150,[13.64827612]
38200,[13.81443299]
38250,[11.48823685]
38300,[9.16204071]
38350,[14.47906046]
38400,[14.81137419]
38450,[13.48211926]
38500,[12.81749179]
38550,[13.81443299]
38600,[13.81443299]
38650,[14.14674672]
38700,[13.48211926]
38750,[11.15592311]
38800,[14.14674672]
38850,[14.64521733]
38900,[15.14368793]
38950,[16.47294286]
39000,[8.82972697]
39050,[13.81443299]
39100,[14.31290359]
39150,[15.97447226]
39200,[17.3037272]
39250,[11.15592311]
39300,[13.64827612]
39350,[14.47906046]
39400,[16.47294286]
39450,[19.13145274]
39500,[13.14980552]
39550,[13.64827612]
39600,[15.47600166]
39650,[11.48823685]
39700,[19.96223708]
39750,[13.48211926]
39800,[13.48211926]
39850,[13.31596239]
39900,[15.14368793]
39950,[19.29760961]
40000,[13.48211926]
40050,[14.31290359]
40100,[12.15286432]
40150,[11.48823685]
40200,[13.48211926]
40250,[12.81749179]
40300,[14.14674672]
40350,[12.48517805]
40400,[13.14980552]
40450,[13.48211926]
40500,[13.48211926]
40550,[14.14674672]
40600,[9.66051131]
40650,[10.15898191]
40700,[13.98058986]
40750,[14.14674672]
40800,[13.98058986]
40850,[10.49129565]
40900,[16.47294286]
40950,[14.14674672]
41000,[14.31290359]
41050,[15.30984479]
41100,[9.82666818]
41150,[14.47906046]
41200,[14.97753106]
41250,[14.97753106]
41300,[16.63909973]
41350,[15.64215853]
41400,[14.81137419]
41450,[13.81443299]
41500,[14.47906046]
41550,[18.79913901]
41600,[12.15286432]
41650,[14.31290359]
41700,[14.47906046]
41750,[12.48517805]
41800,[15.64215853]
41850,[15.14368793]
41900,[14.14674672]
41950,[14.81137419]
42000,[9.16204071]
42050,[18.46682527]
42100,[12.98364865]
42150,[13.64827612]
42200,[13.48211926]
42250,[11.48823685]
42300,[15.8083154]
42350,[13.31596239]
42400,[15.30984479]
42450,[13.64827612]
42500,[9.66051131]
42550,[13.48211926]
42600,[14.64521733]
42650,[13.48211926]
42700,[13.48211926]
42750,[13.14980552]
42800,[13.81443299]
42850,[14.31290359]
42900,[14.14674672]
42950,[9.82666818]
43000,[10.49129565]
43050,[13.81443299]
43100,[14.47906046]
43150,[12.81749179]
43200,[11.98670745]
43250,[14.47906046]
43300,[13.81443299]
43350,[14.14674672]
43400,[17.46988407]
43450,[8.82972697]
43500,[13.14980552]
43550,[14.47906046]
43600,[15.64215853]
43650,[17.13757033]
43700,[10.32513878]
43750,[14.14674672]
43800,[15.47600166]
43850,[14.97753106]
43900,[17.46988407]
43950,[14.97753106]
44000,[13.98058986]
44050,[13.81443299]
44100,[15.8083154]
44150,[19.13145274]
44200,[14.64521733]
44250,[14.81137419]
44300,[15.30984479]
44350,[16.8052566]
44400,[14.14674672]
44450,[14.64521733]
44500,[14.31290359]
44550,[14.81137419]
44600,[18.13451154]
44650,[13.48211926]
44700,[14.14674672]
44750,[13.81443299]
44800,[14.47906046]
