timeLog,thermoLog
54500,[16.63909973]
54550,[15.97447226]
54600,[12.15286432]
54650,[16.14062913]
54700,[16.97141347]
54750,[15.8083154]
54800,[16.14062913]
54850,[9.49435444]
54900,[15.47600166]
54950,[14.64521733]
55000,[15.97447226]
55050,[14.64521733]
55100,[15.30984479]
55150,[17.63604094]
55200,[15.64215853]
55250,[14.64521733]
55300,[12.48517805]
55350,[18.63298214]
55400,[15.64215853]
55450,[15.97447226]
55500,[15.30984479]
55550,[13.48211926]
55600,[16.8052566]
55650,[14.97753106]
55700,[14.97753106]
55750,[12.81749179]
55800,[18.13451154]
55850,[14.81137419]
55900,[15.64215853]
55950,[15.30984479]
56000,[14.14674672]
56050,[17.63604094]
56100,[16.306786]
56150,[15.30984479]
56200,[14.97753106]
56250,[14.64521733]
56300,[15.8083154]
56350,[15.64215853]
56400,[14.81137419]
56450,[14.97753106]
56500,[19.46376647]
56550,[15.97447226]
56600,[15.97447226]
56650,[15.14368793]
56700,[14.64521733]
56750,[19.13145274]
56800,[15.8083154]
56850,[15.97447226]
56900,[16.8052566]
56950,[14.81137419]
57000,[16.97141347]
57050,[15.8083154]
57100,[15.64215853]
57150,[16.47294286]
57200,[16.97141347]
57250,[16.14062913]
57300,[15.64215853]
57350,[14.97753106]
57400,[15.47600166]
57450,[20.76923077]
57500,[16.14062913]
57550,[15.97447226]
57600,[14.81137419]
57650,[18.13451154]
57700,[21.73626374]
57750,[17.46988407]
57800,[16.63909973]
57850,[16.306786]
57900,[20.28571429]
57950,[13.64827612]
58000,[15.97447226]
58050,[17.13757033]
58100,[16.306786]
58150,[14.81137419]
58200,[16.306786]
58250,[16.8052566]
58300,[17.13757033]
58350,[17.63604094]
58400,[13.81443299]
58450,[15.8083154]
58500,[15.64215853]
58550,[14.81137419]
58600,[17.8021978]
58650,[10.98976625]
58700,[15.30984479]
58750,[15.64215853]
58800,[15.97447226]
58850,[11.32207998]
58900,[16.8052566]
58950,[16.63909973]
59000,[16.306786]
59050,[16.14062913]
59100,[11.48823685]
59150,[15.64215853]
59200,[14.64521733]
59250,[16.97141347]
59300,[13.48211926]
59350,[10.65745251]
59400,[16.14062913]
59450,[15.47600166]
59500,[15.30984479]
59550,[11.82055058]
59600,[16.14062913]
59650,[15.47600166]
59700,[15.8083154]
59750,[15.8083154]
59800,[13.31596239]
59850,[16.306786]
59900,[15.64215853]
59950,[15.14368793]
60000,[13.48211926]
60050,[12.81749179]
60100,[16.14062913]
60150,[14.47906046]
60200,[14.97753106]
60250,[11.32207998]
60300,[19.29760961]
60350,[16.63909973]
60400,[16.306786]
60450,[14.81137419]
60500,[16.306786]
60550,[19.62992334]
60600,[15.8083154]
60650,[15.30984479]
60700,[15.64215853]
60750,[14.31290359]
60800,[14.64521733]
60850,[15.47600166]
60900,[16.97141347]
60950,[14.14674672]
61000,[21.41391941]
61050,[16.14062913]
61100,[15.64215853]
61150,[15.97447226]
61200,[18.96529587]
61250,[20.93040293]
61300,[15.97447226]
61350,[17.3037272]
61400,[17.46988407]
61450,[19.96223708]
61500,[13.64827612]
61550,[16.8052566]
61600,[15.8083154]
61650,[17.63604094]
61700,[12.31902119]
61750,[16.47294286]
61800,[16.306786]
61850,[15.64215853]
61900,[15.64215853]
61950,[12.98364865]
62000,[16.306786]
62050,[16.63909973]
62100,[15.64215853]
62150,[17.3037272]
62200,[11.82055058]
62250,[15.97447226]
62300,[16.47294286]
62350,[15.30984479]
62400,[18.79913901]
62450,[16.14062913]
62500,[16.14062913]
62550,[16.14062913]
62600,[16.97141347]
62650,[14.64521733]
62700,[16.8052566]
62750,[16.14062913]
62800,[15.97447226]
62850,[15.97447226]
62900,[13.31596239]
62950,[16.14062913]
63000,[15.47600166]
63050,[16.63909973]
63100,[17.46988407]
63150,[11.48823685]
63200,[15.47600166]
63250,[16.47294286]
63300,[16.8052566]
63350,[13.14980552]
63400,[16.306786]
63450,[16.63909973]
63500,[16.14062913]
63550,[18.3006684]
63600,[14.31290359]
63650,[15.8083154]
63700,[15.14368793]
63750,[17.13757033]
63800,[18.63298214]
63850,[10.82360938]
