timeLog,thermoLog
25650,[20.44688645]
25700,[16.63909973]
25750,[16.47294286]
25800,[15.47600166]
25850,[14.14674672]
25900,[15.47600166]
25950,[16.306786]
26000,[16.14062913]
26050,[15.47600166]
26100,[17.8021978]
26150,[11.48823685]
26200,[16.14062913]
26250,[16.8052566]
26300,[16.14062913]
26350,[12.31902119]
26400,[16.47294286]
26450,[16.8052566]
26500,[15.47600166]
26550,[16.97141347]
26600,[20.76923077]
26650,[17.13757033]
26700,[14.81137419]
26750,[15.8083154]
26800,[16.47294286]
26850,[13.14980552]
26900,[15.14368793]
26950,[16.306786]
27000,[16.8052566]
27050,[18.46682527]
27100,[17.46988407]
27150,[16.97141347]
27200,[16.8052566]
27250,[16.14062913]
27300,[15.47600166]
27350,[20.12454212]
27400,[16.14062913]
27450,[16.14062913]
27500,[16.8052566]
27550,[20.12454212]
27600,[16.97141347]
27650,[15.8083154]
27700,[16.306786]
27750,[15.47600166]
27800,[21.73626374]
27850,[15.64215853]
27900,[17.13757033]
27950,[15.8083154]
28000,[16.47294286]
28050,[10.49129565]
28100,[16.14062913]
28150,[16.8052566]
28200,[17.46988407]
28250,[15.97447226]
28300,[15.14368793]
28350,[15.8083154]
28400,[16.97141347]
28450,[15.30984479]
28500,[13.14980552]
28550,[16.47294286]
28600,[16.306786]
28650,[16.14062913]
28700,[15.47600166]
28750,[18.46682527]
28800,[17.3037272]
28850,[16.47294286]
28900,[15.97447226]
28950,[17.46988407]
29000,[10.15898191]
29050,[15.47600166]
29100,[18.13451154]
29150,[16.47294286]
29200,[17.8021978]
29250,[19.46376647]
29300,[17.13757033]
29350,[16.8052566]
29400,[16.47294286]
29450,[11.48823685]
29500,[19.79608021]
29550,[16.8052566]
29600,[15.47600166]
29650,[16.97141347]
29700,[19.46376647]
29750,[16.14062913]
29800,[16.14062913]
29850,[15.97447226]
29900,[15.14368793]
29950,[16.14062913]
30000,[16.14062913]
30050,[16.47294286]
30100,[17.13757033]
30150,[18.46682527]
