timeLog,thermoLog
30999,[12.81749179]
31049,[13.31596239]
31099,[13.81443299]
31149,[12.48517805]
31199,[12.81749179]
31249,[12.81749179]
31299,[13.98058986]
31349,[13.48211926]
31399,[15.30984479]
31449,[12.81749179]
31499,[12.81749179]
31549,[12.48517805]
31599,[9.82666818]
31649,[11.48823685]
31699,[13.48211926]
31749,[13.64827612]
31799,[14.81137419]
31849,[14.47906046]
31899,[12.81749179]
31949,[14.47906046]
31999,[13.14980552]
32049,[14.81137419]
32099,[15.97447226]
32149,[12.98364865]
32199,[12.48517805]
32249,[11.48823685]
32299,[10.49129565]
32349,[10.65745251]
32399,[13.48211926]
32449,[13.48211926]
32499,[14.81137419]
32549,[13.48211926]
32599,[13.31596239]
32649,[13.48211926]
32699,[11.98670745]
32749,[13.48211926]
32799,[14.81137419]
32849,[12.81749179]
32899,[13.64827612]
32949,[12.81749179]
32999,[10.98976625]
33049,[13.31596239]
33099,[12.48517805]
33149,[13.98058986]
33199,[14.14674672]
33249,[17.63604094]
33299,[13.81443299]
33349,[13.14980552]
33399,[11.82055058]
33449,[11.65439372]
33499,[10.15898191]
33549,[13.48211926]
33599,[13.48211926]
33649,[13.81443299]
33699,[15.14368793]
33749,[13.14980552]
33799,[13.48211926]
33849,[12.65133492]
33899,[12.81749179]
33949,[12.81749179]
33999,[12.48517805]
34049,[13.31596239]
34099,[12.81749179]
34149,[13.14980552]
34199,[13.81443299]
34249,[12.81749179]
34299,[14.31290359]
34349,[13.64827612]
34399,[17.96835467]
34449,[13.48211926]
34499,[13.31596239]
34549,[10.98976625]
34599,[10.65745251]
34649,[10.65745251]
34699,[13.81443299]
34749,[12.48517805]
34799,[13.98058986]
34849,[12.31902119]
34899,[13.48211926]
34949,[14.14674672]
34999,[13.14980552]
35049,[11.65439372]
35099,[16.97141347]
35149,[12.48517805]
35199,[14.47906046]
35249,[13.48211926]
35299,[10.98976625]
35349,[13.64827612]
35399,[12.15286432]
35449,[14.47906046]
35499,[13.48211926]
35549,[17.96835467]
35599,[13.48211926]
35649,[13.81443299]
35699,[13.31596239]
35749,[10.98976625]
35799,[14.14674672]
35849,[13.31596239]
35899,[12.81749179]
35949,[14.14674672]
35999,[9.16204071]
36049,[13.98058986]
36099,[12.81749179]
36149,[13.48211926]
36199,[14.97753106]
36249,[16.63909973]
36299,[13.64827612]
36349,[13.14980552]
36399,[13.81443299]
36449,[9.49435444]
36499,[13.98058986]
36549,[13.31596239]
36599,[12.81749179]
36649,[15.47600166]
36699,[16.8052566]
36749,[12.48517805]
36799,[13.14980552]
36849,[13.81443299]
36899,[10.49129565]
36949,[12.31902119]
36999,[12.98364865]
37049,[13.98058986]
37099,[14.81137419]
37149,[9.66051131]
37199,[13.14980552]
37249,[14.47906046]
37299,[13.81443299]
37349,[15.14368793]
37399,[16.306786]
37449,[12.31902119]
37499,[13.31596239]
37549,[13.31596239]
37599,[10.32513878]
37649,[12.81749179]
37699,[12.81749179]
37749,[13.48211926]
37799,[14.81137419]
37849,[16.306786]
37899,[13.14980552]
37949,[13.48211926]
37999,[13.98058986]
38049,[16.63909973]
38099,[18.13451154]
38149,[13.48211926]
38199,[13.64827612]
38249,[12.98364865]
38299,[9.66051131]
38349,[13.64827612]
38399,[13.14980552]
38449,[13.14980552]
38499,[15.14368793]
38549,[8.99588384]
38599,[12.81749179]
38649,[13.14980552]
38699,[13.14980552]
38749,[15.47600166]
38799,[16.306786]
38849,[13.14980552]
38899,[14.31290359]
38949,[12.31902119]
38999,[11.15592311]
39049,[13.81443299]
39099,[12.81749179]
39149,[13.48211926]
39199,[15.97447226]
39249,[13.98058986]
39299,[13.14980552]
39349,[13.48211926]
39399,[12.31902119]
39449,[14.97753106]
39499,[12.48517805]
39549,[12.98364865]
39599,[12.15286432]
39649,[11.82055058]
39699,[8.66357011]
39749,[13.14980552]
39799,[13.81443299]
39849,[12.98364865]
39899,[16.306786]
39949,[15.97447226]
39999,[13.14980552]
40049,[12.81749179]
40099,[12.81749179]
40149,[11.15592311]
40199,[12.98364865]
40249,[12.31902119]
40299,[12.31902119]
40349,[12.98364865]
40399,[9.16204071]
40449,[13.31596239]
40499,[12.98364865]
40549,[13.14980552]
40599,[16.8052566]
40649,[14.14674672]
40699,[12.81749179]
40749,[13.48211926]
40799,[11.15592311]
40849,[14.64521733]
40899,[12.81749179]
40949,[11.82055058]
40999,[12.48517805]
41049,[12.15286432]
41099,[8.16509951]
41149,[14.31290359]
41199,[13.14980552]
41249,[14.64521733]
41299,[16.8052566]
41349,[13.48211926]
41399,[13.31596239]
41449,[11.48823685]
41499,[12.81749179]
41549,[8.33125637]
41599,[12.48517805]
41649,[13.14980552]
41699,[12.48517805]
41749,[12.15286432]
41799,[7.50047204]
41849,[13.64827612]
41899,[13.48211926]
41949,[14.31290359]
41999,[15.30984479]
42049,[12.15286432]
42099,[12.48517805]
42149,[12.81749179]
42199,[13.31596239]
42249,[12.81749179]
42299,[12.98364865]
42349,[13.14980552]
42399,[12.48517805]
42449,[12.81749179]
42499,[13.14980552]
42549,[12.81749179]
42599,[14.14674672]
42649,[14.47906046]
42699,[18.13451154]
42749,[13.81443299]
42799,[13.48211926]
42849,[14.47906046]
42899,[10.65745251]
42949,[11.48823685]
42999,[13.31596239]
43049,[13.48211926]
43099,[13.48211926]
43149,[11.98670745]
43199,[13.14980552]
43249,[13.81443299]
43299,[13.48211926]
43349,[15.47600166]
43399,[14.81137419]
43449,[12.48517805]
43499,[13.48211926]
43549,[12.98364865]
43599,[11.15592311]
43649,[13.48211926]
43699,[13.31596239]
43749,[12.48517805]
43799,[14.81137419]
43849,[13.98058986]
43899,[14.14674672]
43949,[14.31290359]
43999,[13.14980552]
44049,[14.97753106]
44099,[14.64521733]
44149,[13.14980552]
44199,[12.98364865]
44249,[11.82055058]
44299,[12.31902119]
44349,[12.98364865]
44399,[14.31290359]
44449,[12.98364865]
44499,[17.13757033]
44549,[12.48517805]
44599,[12.31902119]
44649,[14.64521733]
44699,[14.31290359]
44749,[14.81137419]
44799,[15.30984479]
44849,[11.65439372]
44899,[13.48211926]
44949,[12.81749179]
44999,[12.15286432]
45049,[12.81749179]
45099,[13.98058986]
45149,[14.14674672]
45199,[14.47906046]
45249,[14.47906046]
45299,[14.14674672]
45349,[12.98364865]
45399,[13.48211926]
45449,[15.47600166]
45499,[14.31290359]
45549,[12.81749179]
